judul,konten,,
"Banyak Anggota DPR Tak Hadir Sidang Tahunan, Bamsoet Serahkan ke Fraksi - Kompas.com",", JAKARTA, KOMPAS.com - Ketua  DPR Bambang Soesatyo menyerahkan kepada masing-masing fraksi untuk menetapkan sanksi kepada anggota DPR yang tak menghadiri  Sidang Tahunan MPR, DPR, dan DPD pada Kamis (16/8/2018).Bambang berharap setiap fraksi memberi sanksi seberat mungkin bagi kepada anggota DPR yang tidak menghadiri sidang tahunan.""Ya kami serahkan ke fraksinya untuk memberi sanksi sekeras-kerasnya dan seberat-beratnya,"" ujar Bamsoet, sapaannya, usai memimpin sidang tahunan di Kompleks Parlemen, Senayan, Jakarta.Bamsoet menerima banyak laporan terkait sejumlah anggota DPR yang tak menghadiri sidang tahunan yang telah menjadi agenda rutin setia sehari sebelum perayaan HUT RI.""Ada banyak laporan yang kami terima, karena memang musim haji. Rata-rata naik haji, rata-rata juga di daerah atau mendapat penugasan partai,"" kata dia.Baca juga: 236 Kursi Anggota Dewan Kosong di Sidang Tahunan MPRSejumlah kursi anggota DPR, MPR, dan DPD terlihat kosong dalam Sidang Tahunan MPR yang berlangsung di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018).Dalam Sidang Tahunan MPR, DPR, dan DPD yang menjadi agenda tahunan itu, hanya 453 orang yang hadir dari total 689 jumlah anggota DPR, MPR, dan DPD.""Jumlah yang hadir 453 dari 689 orang,"" ucap Ketua MPR Zulkifli Hasan saat membuka Sidang Tahunan MPR.Sidang Tahunan MPR, DPR, dan DPD dihadiri oleh Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla beserta seluruh menteri Kabinet Kerja.Sedianya seluruh anggota DPR, MPR, dan DPD juga hadir dalam Sidang Tahunan MPR, DPR, dan DPD yang menjadi agenda tahunan.Namun, pada penyelenggaraan Sidang Tahunan kali ini, sebanyak 236 anggota MPR yang terdiri dari anggota DPR dan DPD tidak hadir.",,
"102.976 Napi Dapat Remisi, Uang Makan Hemat Rp 118 Miliar - Kompas.com",", JAKARTA, KOMPAS.com - Kementerian Hukum dan HAM ( Kemenkumham) memberikan  remisi atau pemotongan masa tahanan kepada 102.976 narapidana pada  HUT ke-73 RI pada Jumat (17/8/2018).Menurut Direktur Jenderal Pemasyarakatan Kemenkumham Sri Puguh Budi Utami, pengurangan masa tahanan itu berdampak langsung kepada penghematan biaya makan narapidana."" Remisi tahun ini juga telah menghemat anggaran biaya makan narapidana sebesar Rp 118 miliar,"" ujarnya dalam siaran pers, Jakarta, Kamis (16/8/2018).Baca juga: HUT ke-73 RI, 102.976 Napi Dapat Remisi, 2.220 di Antaranya BebasJumlah anggaran yang dihemat itu didapatkan dari hitungan biaya makan per-orang per-hari sebesar rata-rata Rp 14.700 dikalikan 8.091.870, yakni hari yang dihemat karena remisi tersebut.Dari 102.976 napi yang mendapatkan remisi, 2.220 di antaranya langsung menghirup udara kebebasan.Sri Puguh Budi Utami mengatakan, dari 100.776 narapidana yang tak langsung bebas, 25.084 orang menerima remisi 1 bulan, 22.739 orang menerima remisi 2 bulan.Baca juga: HUT RI Ke-73, Pelaku Bom Bali Umar Patek Dapat Remisi 2 BulanSementara itu, 29.451 orang menerima remisi 3 bulan, 14.170 orang menerima remisi 4 bulan, penerima remisi 5 bulan berjumlah 7.691, dan 1.641 orang menerima remisi 6 bulan.Saat ini jumlah warga binaan yang menghuni 522 Lapas, Rutan, dan LPKA se-Indonesia berjumlah 250.452 terdiri dari narapidana berjumlah 177.691 orang dan tahanan sebanyak 72.761 orang, sedangkan daya tampung yang tersedia hanya untuk 124.696 orang.",,
"Resmikan ""Media Center"", JK Targetkan 4 Miliar Orang Tonton Asian Games 2018 - Kompas.com",", JAKARTA, KOMPAS.com - Wakil Presiden  Jusuf Kalla meresmikan media center Asian Games 2018 yang berada di Jakarta Convention Center, Kamis (16/7/2018).Kalla menuturkan, peran media center untuk pesta olahraga terbesar negara-negara Asia itu teramat penting. ""Karena tanpa hal ini tidak mungkin (penyiaran) kita mencapai seluruh dunia Asian Games ini,"" ujar Kalla usai meresmikan media center.Kalla mengatakan, sudah sering ia mengatakan bahwa pemerintah mengharapkan kesuksesan tidak hanya terkait prestasi namun juga sukses dalam penyelengaraan.Baca juga: Empat Jam Berlalu, Obor Asian Games 2018 Belum Tiba di Jakarta UtaraWapres mendapatkan laporan akan ada 10.000 lebih wartawan dalam dan luar negeri yang melaporkan penyelenggaraan Asian Games 2018. Oleh karena itu, tutur Kalla, media center menjadi penting agar 10.000 wartawan tersebut bisa melaporkan berita dengan fasiltas yang memadai.Adapun, pemerintah menargetkan agar gelaran Asian Games 2018 bisa ditonton oleh 4 miliar orang di seluruh dunia.""Karena itu saya ucapakan selamat dan terima kasih. Semoga ini diselenggarakan, diatur, dan di-back up baik sistemnya, listriknya saya kira PLN,"" kata dia.""Seluruh service yang dibutuhkan di sini inilah sebenarnya fungsi dari media center itu untuk bagaimana apa yang kita kerjakan tidak sia-sia,"" tutur Kalla.",,
"Gaji PNS Bakal Dinaikkan, Ketua DPR Minta Tak Dihubungkan ke Politik - Kompas.com",", JAKARTA, KOMPAS.com - Ketua DPR Bambang Soesatyo meminta semua pihak tidak menghubung-hubungkan rencana pemerintah menaikkan  gaji PNS sebesar 5 persen dengan aspek politik menjelang Pilpres 2019.""Harusnya kita bersyukur dan tidak menghubung-hubungkannya dengan kepentingan politik,"" kata Bamsoet, sapaannya, di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018).Baca juga: Tahun Depan, Pemerintah Akan Naikkan Gaji PNS Sebesar 5 PersenIa menilai, dengan adanya rencana pemerintah menaikan gaji PNS justru menunjukan kemampuan negara untuk meningkatkan kesejahteraan aparatur.""Kita sebenarnya patut bersyukur. Kalo gaji PNS dinaikkan itu artinya pemerintah sudah punya kemampuan meningkatkan kesejahteraan birokrasinya karena itu juga termasuk bagian dari rakyat,"" lanjut dia.Sebelumnya pemerintah berencana menaikkan gaji pokok dan pensiun pokok bagi para aparatur negara pada 2019 mendatang.Baca juga: Soal Rencana Pemerintah Naikkan Gaji PNS 5 Persen, Ini Kata PrabowoRencana itu bakal dimasukkan dalam Rancangan Anggaran Pendapatan dan Belanja Negara (RAPBN) 2019.""Pada 2019, pemerintah akan menaikkan gaji pokok dan pensiun pokok bagi aparatur negara serta pensiunan sebesar rata-rata 5 persen,"" ucap Presiden Joko Widodo (Jokowi) dalam Rapat Paripurna RAPBN 2019 di Gedung DPR-RI, Senayan, Jakarta, Kamis (16/8/2018).Rencana tersebut dicanangkan pemerintah untuk melanjutkan tren positif yang terjadi pada birokrasi selama 2018.Baca juga: Jokowi Naikkan Gaji PNS 5 Persen, PKS Nilai Terkait Pilpres 2019Pada 2018, pemerintah telah melakukan percepatan pelaksanaan reformasi di 86 kementerian/lembaga (K/L) guna memberikan pelayanan publik yang lebih mudah, baik, dan cepat, serta transparan.Rencana kenaikan gaji pokok dan pensiun pokok itu pun diharapkan Jokowi bisa semakin memberikan peningkatan kualitas birokrasi dalam negeri.""Peningkatan kualitas dan motivasi birokrasi terus dilakukan agar aparatur negara makin profesional, bersih, dan terjaga kesejahteraannya,"" tutur Jokowi.",,
MUI Sebut Ma'ruf Amin Bakal Mundur dari Jabatan Ketua - Kompas.com,", JAKARTA, KOMPAS.com - Wakil Ketua Umum Majelis Ulama Islam ( MUI) Zainut Tauhid menyatakan, Ketua Umum MUI  Ma'ruf Amin akan mundur dari jabatannya lantaran mendaftar sebagai cawapres pendamping Presiden Joko Widodo di  Pilpres 2019.""Iya (mundur). Kami akan melihat kembali aturan yang ada di dalam APD/PRT. Pedoman Dasar dan Pedoman Rumah Tangga,"" kata Zainut di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018).Baca juga: Maruf Amin Akan Ikuti Mekanisme Aturan Terkait Jabatan Ketua MUIIa memastikan MUI akan membahas kelanjutan status Ma'ruf sebagai Ketua MUI sebagai konsekuensi atas pendaftarannya sebagai cawapres.Namun, dalam waktu dekat hal itu belum bisa dilakukan karena banyaknya pimpinan MUI yang pergi menunaikan ibadah haji.""Belum, belum dibahas. Ini kebetulan banyak pengurus yang berangkat haji. Jadi kami belum bisa menyelenggarakan rapat untuk itu,"" lanjut dia.",,
Politisi PAN Setuju Djoko Santoso Jadi Ketua Timses Prabowo-Sandiaga - Kompas.com,", JAKARTA, KOMPAS.com - Wakil Ketua Umum Partai Amanat Nasional Mulfachri Harahap menyatakan, partainya setuju atas penunjukan  Djoko Santoso sebagai ketua tim sukses pasangan bakal calon presiden dan bakal calon wakil presiden Prabowo Subianto-Sandiaga Uno.Sebab, kata Mulfachri, sebagai capres, Prabowo memiliki hak penuh untuk menunjuk ketua tim sukses.""Kami sepakat. Soal tim pemenangan itu sepenuhnya menjadi otoritas Pak Prabowo,"" ujar Mulfachri di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018). ""Tentu beliau akan memilih orang yang dianggap mampu bekerja sama kemudian sudah lama saling kenal sehingga tahu karakter satu dengan yang lain,"" kata dia. Baca juga: PKS Nilai Djoko Santoso Mampu Antisipasi Isu SARA pada Pilpres 2019Mulfachri mengatakan, yang terpenting adalah ketua tim sukses memiliki kemampuan untuk mengoordinasi tim kampanye dan memaksimalkan potensi yang ada dari seluruh elemen di dalam tim.Ia pun menilai Djoko Santoso memiliki kapasitas untuk melakukan dua hal tersebut. Sebab, Djoko Santoso pernah menjabat Panglima TNI di era kepresidenan Susilo Bambang Yudhoyono (SBY).""Ya saya kira Pak Djoko sebagai Jenderal TNI sudah teruji ya, pernah menjadi KSAD dan Panglima dan sejumlah jabatan strategis lainnya. Saya kira tidak ada keraguan terhadap beliau. Kalaupun nanti beliau yang dipilih tentu sebagai pratai koalisi kami akan back up full,"" kata Mulfachri.Baca juga: PAN Minta Penunjukkan Djoko Santoso Dibahas Dulu Bersama Koalisi PrabowoSebelumnya, Wakil Ketua DPP Partai Gerindra Edhy Prabowo mengungkapkan bahwa bakal calon presiden Prabowo Subianto menunjuk anggota Dewan Pembina Partai Gerindra Djoko Santoso sebagai tim pemenangan pasangan  Prabowo-Sandiaga pada Pilpres 2019.Menurut Edhy, mantan Panglima TNI periode 2007-2010 itu juga sudah menyatakan kesediaannya sebagai ketua tim pemenangan.""Jadi Pak Prabowo memunjuk Pak Djoko, menanyakan ke Pak Djoko apakah beliau bersedia dan Pak Djoko bersedia,"" ujar Edhy saat ditemui di kediaman Prabowo, Jalan Kertanegara, Jakarta Selatan, Selasa (14/8/2018) malam.",,
"HUT ke-73 RI, 102.976 Napi Dapat Remisi, 2.220 di Antaranya Bebas - Kompas.com",", JAKARTA, KOMPAS.com - Kementerian Hukum dan HAM ( Kemenkumham) memberikan  remisi kepada 102.976 narapidana pada peringatan Hari Kemerdekaan ke-73 Republik Indonesia  pada Jumat (17/8/2018).Pemotongan masa tahanan yang diberikan pemerintah yakni sebanyak 1-6 bulan.  Remisi diberikan kepada narapidana yang dianggap berkelakukan baik.""2.220 di antaranya langsung menghirup udara kebebasan,"" kata Direktur Jenderal Pemasyarakatan Sri Puguh Budi Utami dalam keterangan pers, Jakarta, Kamis (16/8/2018).Baca juga: HUT RI Ke-73, Pelaku Bom Bali Umar Patek Dapat Remisi 2 BulanSri Puguh mengatakan, dari 100.776 narapidana yang tak langsung bebas, 25.084 orang menerima remisi 1 bulan, 22.739 orang menerima remisi 2 bulan.Sementara itu, 29.451 orang menerima remisi 3 bulan, 14.170 orang menerima remisi 4 bulan, penerima remisi 5 bulan berjumlah 7.691, dan 1.641 orang menerima remisi 6 bulan.Lebih lanjut Sri Puguh mengatakan, remisi bukan sekedar pemberian hadiah. Namun juga momentum untuk mengembalikan marwah lapas.Baca juga: 5.749 Napi Dapat Remisi di Jateng, 62 Orang Langsung BebasMenurutnya, lapas menempatkan penilaian perubahan perilaku menjadi indikator utama dalam proses pemasyarakatan. Tujuannya, menciptakan pemulihan dan menurunnya angka resedivis.Hingga saat ini jumlah warga binaan yang menghuni 522 Lapas, Rutan, dan LPKA se-Indonesia berjumlah 250.452 terdiri dari narapidana berjumlah 177.691 orang dan tahanan sebanyak 72.761 orang, sedangkan daya tampung yang tersedia hanya untuk 124.696 orang.",,
Menkumham Pastikan Pecat Sipir yang Ditangkap karena Diduga Teroris - Kompas.com,", JAKARTA, KOMPAS.com - Menteri Hukum dan Hak Asasi Manusia (Menkumham) Yassona Laoly memastikan akan memecat oknum  sipir lembaga pemasyarakatan yang ditangkap atas dugaan terlibat terorisme.""Sudah diusulkan pemecatan, dalam proses pemecatan,"" ujar Yasonna di Gedung DPR, Jakarta, Kamis (16/8/2018).Yassona mengungkapkan, sebelum ditangkap polisi, oknum sipir tersebut sudah lama tak masuk bekerja. Oleh karena itu, pihaknya mengambil tindakan tegas.Dia tidak mengungkapkan identitas sipir dan tempat lapas sipir yang diduga terpapar paham terorisme tersebut.Baca juga: Diduga Teroris, Seorang Sipir Rutan Kota Palangkaraya DitangkapMeski begitu, kata dia, lapas sudah memiliki berbagai prosedur ketat agar narapidana terorisme tak bisa langsung berkomunikasi dengan para sipir.Selain itu, sipir-sipir khusus lapas terorisme juga sudah dilatih melalui berbagai penilaian dengan standar yang ketat.Hal itu dilakukan agar para sipir tak dirasuki ideologi radikal dan terorisme oleh para narapidana terorisme.Sebelumnya diberitakan, tim Densus 88 Antiteror Mabes Polri melakukan penggeledahan di rumah terduga  teroris di Jalan Rajawali Gang Rukun, Palangkaraya, Senin (13/8/2018).Polisi mengamankan seorang pria bernisial L, yang dituding terduga teroris. L sendiri adalah seorang sipir di Rumah Tahanan Kota Palangkaraya.Aparat juga menyita barang bukti serbuk yang diduga bahan peledak serta barang lainnya dari rumah terduga teroris.",,
"Beredar Gambar Struktur Tim Sukses Prabowo-Sandiaga, PAN Sebut Baru Rencana - Kompas.com",", JAKARTA, KOMPAS.com - Wakil Ketua Umum Partai Amanat Nasional ( PAN) Mulfachri Harahap membantah sudah ada struktur tim sukses resmi untuk pasangan bakal capres dan cawapres  Prabowo Subianto- Sandiaga Uno di Pilpres 2019. Hal itu disampaikan Mulfachri menanggapi gambar struktur tim sukses Prabowo-Sandiaga yang muncul di status WhatsApp Sekjen PAN Eddy Soeparno, Kamis (16/8/2018). ""Enggak, belum. Itu baru rencana,"" kata Mulfachri di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018). Ia menyatakan pembentukan struktur  tim pemenangan Prabowo-Sandiaga belum selesai dan masih terus dibahas.Baca juga: PKS Setuju Djoko Santoso Jadi Ketua Tim Pemenangan Prabowo-Sandiaga Mulfachri mengatakan dalam waktu dekat struktur tim pemenangan Prabowo-Sandiaga akan segera diumumkan ke publik. ""Saya kira dalam waktu dekat. Ya, Insya Allah dalam waktu dekat,"" kata Mulfachri lagi. Sebelumnya beredar gambar struktur tim sukses Prabowo-Sandiaga di status WhatsApp Sekjen PAN Eddy Soeparno.Baca juga: SBY, AHY, Zulkifli, Aher Masuk Kandidat Ketua Tim Pemenangan Prabowo-Sandiaga Dalam gambar tersebut, struktur itu dipimpin oleh Ketua Dewan Pembina. Di bawahnya baru dipimpin Ketua Dewan Penasehat, Pengarah, dan Pakar.  Ketiga dewan itu membawahi ketua tim kampanye, empat wakil ketua tim kampanye, konsultan politik, dan juru bicara. Di bawahnya lagi, terdapat delapan direktorat yang dibawahi yakni direktorat galangan serta relawan, logistik, hukum, kampanye, informasi serta teknologi, komunikasi serta media, saksi, dan kebijakan serta program.",,
"Keberagaman Bukan Ancaman, Tokoh Agama Ingin Ada Kesetaraan dalam Bernegara - Kompas.com",", JAKARTA, KOMPAS.com - Salah satu pesan dari acara World Peace Forum (WPF) ketujuh yang diselenggarakan di Hotel Sultan, Jakarta adalah pentingnya penerapan inclusive citizenship (kesetaraan dalam bernegara). Hal itu diungkapkan oleh Uskup Gunnar Stalsett, seorang tokoh agama yang juga anggota Komite Nobel saat konferensi pers, di Hotel Sultan, Jakarta, Kamis (16/8/2018). ""Kami katakan perlu kesetaraan dalam bernegara bagi laki-laki dan perempuan, dari semua agama dan ras,"" ucap dia. Ia berpendapat, diskriminasi yang masih terjadi saat ini berhubungan dengan peran eksklusivitas agama dan ras tertentu, sehingga memunculkan gerakan-gerakan ekstremis.Baca juga: Ajari Anak Keberagaman Sedini Mungkin Padahal, keberagaman tersebut seharusnya bukan menjadi alasan pemecah perdamaian, yang pada akhirnya mengakibatkan ada masyarakat tertentu yang terdiskriminasi. ""Kami berbicara tentang peradaban, seperti dengan semangat keberagaman Indonesia, kami mendorong keberagaman dan persatuan,"" ucap Gunnar.""Keberagamanan bukanlah ancaman terhadap persatuan),"" tegasnya.  Baca juga: Upaya Masjid Kowloon Membangun Harmoni di Tengah Keberagaman Hongkong Menurut dia, pandangan tersebut dapat menjadi pelajaran bagi seluruh kalangan, baik komunitas religius, masyarakat sipil maupun politisi. Tokoh agama dari Oslo, Norway, tersebut tak mengelak bahwa, kesetaraan dalam bernegara masih menjadi masalah besar secara global. Akan tetapi, jika tujuan kesetaraan tersebut tercapai, ia optimis dunia akan menikmati perubahan besar dalam keadilan, perdamaian, dan rekonsiliasi.Tahun ini, WPF membicarakan tentang pandangan jalan tengah untuk peradaban dunia. Forum ini diikuti oleh sekitar 250 orang dari 34 negara yang berasal dari beragam profesi, seperti akademisi, aktivis, dan tokoh agama. ",,
Prabowo Akan Dapat Kartu Anggota Nahdlatul Ulama - Kompas.com,", JAKARTA, KOMPAS.com - Bakal calon presiden sekaligus Ketua Umum Partai Gerindra  Prabowo Subianto akan mendapat kartu anggota  Nahdlatul Ulama (Kartanu).Rupanya Prabowo sudah mengajukan keanggotaan kepada Pengurus Besar Nahdlatul Ulama (PBNU) beberapa waktu yang lalu. ""Kehormatan bagi saya, sudah berapa saat sebetulnya saya mengajukan karena merasa dekat dengan  NU,"" kata Prabowo di Kantor PBNU, Jakarta Pusat, Kamis (16/8/2018).Baca juga: Prabowo: Pandangan Kita Sama Pandangan NU CocokBakal calon wakil presiden Sandiaga Uno juga mengatakan akan segera membuat jadwal dengan pihak-pihak terkait untuk mengurus administrasi pembuatan kartu anggota dalam waktu dua sampai tiga minggu ke depan untuk Prabowo.""Jadi kita dijadwalkan lagi untuk Pak Prabowo setelah mengisi tadi informasi-informasi untuk menerima Kartanu-nya di PBNU,"" katanya.Baca juga: Bertemu Pimpinan PBNU, Prabowo Subianto-Sandiaga Uno Bahas EkonomiPrabowo juga mengungkapkan, kedatangannya  disambut baik pimpinan NU. Ia pun memuji NU sebagai lembaga keagamaan yang tidak berpolitik praktis.""Saya kira sikap NU sangat wise dan bijaksana, NU tidak akan berpolitik praktis. NU adalah organisasi yang mewakili umat nahdliyin dan gerakan moral,"" kata mantan Danjen Kopassus itu.Sebelumnya, bakal calon presiden sekaligus Ketua Umum Partai Gerindra Prabowo Subianto dan bakal calon wakil presiden Sandiaga Uno menyambangi pimpinan Pengurus Besar Nahdlatul Ulama (PBNU) pada Kamis (16/8/2018) sore.Baca juga: Kamis Sore Ini, Prabowo-Sandiaga Dijadwalkan Bertemu Pimpinan PBNUPrabowo mengatakan, dalam pertemuan yang terjadi sekitar satu jam itu, mereka saling bertukar pikiran mengenai problem terkini yang dihadapi bangsa Indonesia, terutama masalah di bidang ekonomi.",,
Pejuang Tionghoa dan Kemerdekaan Indonesia - Kompas.com,", KOMPAS.com -  Kemerdekaan Indonesia diraih atas kontribusi seluruh elemen bangsa, termasuk kelompok  Tionghoa.Saat agresi militer Belanda, para pejuang keturunan Tionghoa ikut terlibat dalam pertempuran.Tak heran jika banyak ditemui veteran-veteran berdarah Tionghoa di Indonesia.Siapa saja pejuang Tionghoa dalam catatan perjuangan  kemerdekaan Indonesia?1. Daniel Dharma (John Lie)Daniel Dharma alias John Lie lahir pada 9 Maret 1911 di Manado, Sulawesi Utara.John Lie merupakan seorang perwira militer Angkatan Laut berdarah Tionghoa.Keluarganya adalah pemilik perusahaan pengangkutan Vetol (Veem en transportonderneming Lie Kay Thai). Ketika berusia 17 tahun, John Lie kabur ke Batavia mengejar cita-citanya.Selain sebagai buruh pelabuhan, Lie juga belajar tentang navigasi. Ia sempat bekerja sebagai klerk di kapal perusahaan pelayaran Belanda.Selama bertugas, John Lie mendapatkan pendidikan militer hingga akhirnya bergabung dalam Angkatan Laut Republik Indonesia (RI).Saat bertugas di Cilacap, ia berhasil membersihkan ranjau yang ditanam Jepang.Kariernya semakin cemerlang ketika ditugaskan untuk mengamankan pelayaran kapal yang mengangkut komoditas ekspor Indonesia ke luar negeri.Lie bisa mengamankan sekaligus menukar komoditas Indonesia dengan senjata menembus blokade Belanda di Sumatera.Kapal yang ia gunakan juga beberapa kali lolos dari bidikan pihak musuh.Pada 1950, John Lie aktif dalam penumpasan Republik Maluku Selatan (RMS) di Maluku dan PRRI.Pada Desember 1966, ia mengakhiri masa pengabdiannya di TNI AL dengan pangkat terakhir Laksamana Muda.2. Yap Tjwan BingTjwan Bing lahir pada 31 Oktober 1910 di Kota Solo. Ia menyandang gelar sarjana farmasi dari sebuah universitas di Amsterdam pada 1939.Setelah lulus, Yap pulang ke Tanah Air dan mendirikan apotek di Bandung.Saat masa perjuangan kemerdekaan RI, Yap bersama Soekarno dan Hatta terjun dalam pergerakan nasional.Yap Tjwan Bing adalah satu-satunya anggota Panitia Persiapan Kemerdekaan Indonesia (PPKI). Dia turut hadir dalam pengesahan UUD 1945 dan Pemilihan Presiden dan Wakil Presiden pada 18 Agustus 1945.Setelah kemerdekaan, Yap bergabung dalam Partai Nasional Indonesia, partai yang didirikan oleh Bung Karno.Yap menjadi anggota Komite Nasional Indonesia Pusat (KNIP) sekaligus anggota DPR-RIS.Yap Tjwan Bing dikenal sangat dekat dengan Bung Karno. Kegiatan politiknya pada masa itu membuat dirinya harus berpindah-pindah tempat tinggal.Saat menjadi anggota DPR-RIS, Yap tinggal di Yogyakarta, tepatnya di Jalan Pakuningratan, bersamaan dengan perpindahan pusat pemerintahan ke Yogyakarta pada 1946.3. Djiaw Kie SiongDjiaw Kie Siong merupakan petani keturunan Tionghoa. Kegiatan sehari-hari diisinya dengan menanam singkong, timun, kacang, dan terong. Biasanya, setelah panen, tengkulak datang ke rumahnya untuk memborong.Kie Siong juga dikenal sebagai pemilik rumah tempat Soekarno dan Hatta diinapkan oleh para golongan muda saat dibawa ke Rengasdengklok, Jawa Barat, pada 16 Agustus 1945.Ia bersama Fatmawati dan putranya yang masih bayi, Guruh Soekarnoputra, pergi ke Rengasdengklok. Mereka dikawal oleh Soekarni, Shodancho Singgih, Jusuf Kunto, dan tokoh-tokoh lainnya.Soekarno dan Hatta singgah di sebuah rumah milik Djiauw Kie Siong. Padahal, rencana awal, keduanya akan ditempatkan di markas Pembela Tanah Air (PETA).Rumah Djiaw dipilih karena jauh dan tertutup rimbunan pohon serta kelihatan tak mencolok.  4. Letnan Kolonel (Purn) Ong Tjong BingOng Tjong Bing merupakan pejuang Tionghoa yang berkontribusi pada bidang kesehatan. Pada pertempuran 10 November 1945 di Surabaya, ia ikut merawat korban.Pria asal Desa Kerebet itu mengikuti pendidikan tekniker gigi dan dokter gigi lalu bergabung dengan militer pada 1953 sebagai pegawai sipil.Dia mulai menyandang pangkat militer sebagai kapten pada 1955 di bawah Resimen Infanteri RI-18 Jawa Timur.Ong Tjong Bing turut aktif dalam beberapa operasi anti Pemerintahan Revolusioner Republik Indonesia (PRII-Permesta), DI-TII hingga Operasi Mandala-Trikora.Ia juga diminta untuk menggalang masyarakat Tionghoa Pekanbaru saat operasi PRII-Permesta hingga akhirnya diminta mendirikan RS militer di Jayaputra dan RS sipil di kota tersebut. Dia adalah Kepala Kesehatan Kodam (Kesdam) Cendrawasih pertama.Ong Tjong Bing pensiun pada 1976 dengan pangkat Letnan Kolonel.5. Oei Tjong HauwOei Tjong Hauw adalah putra seorang konglomerat gula dan penerus usaha Kian-Gwan Kongsi yang merupakan perusahaan multinasional terbesar di Asia Tenggara.Kian-Gwan Kongsi terutama mengekspor hasil-hasil bumi seperti gula dan ikan. Selain itu, dia mengimpor teh dan sutra dari Tiongkok.Oei Tjong Hauw tak hanya fokus dalam bisnis, tetapi juga aktif dalam politik. Ia menjadi ketua partai Chung Hwa Hui (CHH), partai kaum peranakan Tionghoa yang berpendidikan Belanda, yang dibentuk pada 1928.Pada 1945, ia diangkat menjadi anggota Badan Penyelidik Usaha Persiapan Kemerdekaan Indonesia (BPUPKI) sebagai wakil dari golongan Tionghoa.6. Djoni Matius (Djoni Liem)Djoni Matius alias Djoni Liem lahir pada 3 April 1934 di Bandung, Jawa Barat. Ia merupakan purnawairawan TNI Angkatan Laut yang berasal dari Satuan Intai Amfibi Korps Marinir.Saat bertugas, ia pernah tergabung dalam Operasi Dwikora, PRRI/Permesta,DI/TII, RMS hingga operasi Seroja di Timur-Timur. Pangkat terakhirnya adalah Sersan Mayor.  ",,
